,index,created_at,followers_count,full_text,lang,mode,retweet,retweet_count,retweet_text,retweeted,user_id,tweet_id,clean_text,polarity,date,hashtag,sentiment
11107,121,2019-12-05 01:14:23,5406,Treat yourself and see #KnivesOut with the whole family: https://t.co/dexOzkxVl9 https://t.co/VEsgJ7Gz3W,en,extended,False,0,,False,89475006,1202395761922715648,Treat yourself and see KnivesOut with the whole family,0.2,2019-12-05,KnivesOut,positive
18481,8,2019-12-01 04:37:06,123,Just saw #KnivesOut and I can't believe Luke Skywalker was Darth Vader's father the whole time,en,extended,False,0,,False,22189741,1200997224081219584,Just saw KnivesOut and I cant believe Luke Skywalker was Darth Vaders father the whole time,0.2,2019-12-01,KnivesOut,positive
19507,1034,2019-12-01 00:59:47,1458,@ComicPerch @schad_n lets use #KnivesOut as an example. It used contemporary politics for a specific point of characterization (to make you have more or less sympathy for individual characters). If you use contemporary politics it needs a good reason,en,extended,False,0,,False,29019463,1200942536522637312,ComicPerch schadn lets use KnivesOut as an example It used contemporary politics for a specific point of characterization to make you have more or less sympathy for individual characters If you use contemporary politics it needs a good reason,0.19523809523809524,2019-12-01,KnivesOut,positive
32200,563,2019-11-18 13:36:15,1,"#RT @IMDb: From 'Brick' to #KnivesOut, we explore the unique cinematic stylings of director @rianjohnson. #DirectorsTrademarks #Sponsored by @Windows https://t.co/E6jEVyyokG",en,extended,False,0,,False,931863874684547072,1196421863225937920,RT IMDb From Brick to KnivesOut we explore the unique cinematic stylings of director rianjohnson DirectorsTrademarks Sponsored by Windows,0.1875,2019-11-18,KnivesOut,positive
7217,2222,2019-12-06 14:15:17,702,"@ Twitter users, Surbhi Chandna and Kunal Bhan, I'm very willing to watch #KnivesOut for the third time with both of you.

I'm free next Friday night. So please contact me for watching ""Knives Out"" next Friday night, when I will be free. 🌚🌚🌚🔪🔪🔪 https://t.co/O7DiylUHuh",en,extended,False,0,,False,1157547379182252035,1202954667375972352,Twitter users Surbhi Chandna and Kunal Bhan Im very willing to watch KnivesOut for the third time with both of you Im free next Friday night So please contact me for watching Knives Out next Friday night when I will be free,0.1875,2019-12-06,KnivesOut,positive
15691,716,2019-12-02 21:24:42,7,"Knives Out is fantastic. The whole ensemble is terrific, but Jaeden Martell as a young David Ehrlich is Oscar-worthy. @jaedenmartell @davidehrlich #knivesout #Oscars2020 #awardsseason #rianjohnson",en,extended,False,0,,False,1197404137480052736,1201613182231404545,Knives Out is fantastic The whole ensemble is terrific but Jaeden Martell as a young David Ehrlich is Oscarworthy jaedenmartell davidehrlich knivesout Oscars2020 awardsseason rianjohnson,0.17500000000000002,2019-12-02,KnivesOut,positive
32407,906,2019-11-18 08:11:53,369,"@rianjohnson @ChrisEvans @Ana_d_Armas I don’t live in the U.S., but let’s spread the word! #KnivesOut",en,extended,False,0,,False,45312927,1196340232779636738,rianjohnson ChrisEvans AnadArmas I dont live in the US but lets spread the word KnivesOut,0.17045454545454544,2019-11-18,KnivesOut,positive
18898,425,2019-12-01 03:16:14,2531,"Today @JOY949 #SundayArtsMag I’ll be asking if Last Jedi Rian Johnson can commit the perfect whodunnit with #KnivesOut, if Disney can reheat eardrums with an even catchier track in #FrozenII and what could possibly go wrong teaming Mirren and McKellen in #TheGoodLiar? 🎥🍿📻 https://t.co/f8iJ3lx7Se",en,extended,False,1,,False,538122002,1200976872026173440,Today JOY949 SundayArtsMag Ill be asking if Last Jedi Rian Johnson can commit the perfect whodunnit with KnivesOut if Disney can reheat eardrums with an even catchier track in FrozenII and what could possibly go wrong teaming Mirren and McKellen in TheGoodLiar,0.16666666666666666,2019-12-01,KnivesOut,positive
3338,1340,2019-12-07 21:25:07,5,Went to see Chris Evans’ sweater... decent movie aswell 😂 @KnivesOut #KnivesOut #ChrisEvansInASweater @ChrisEvans https://t.co/3KxIdkt5rT,en,extended,False,0,,False,1068646418309619713,1203425229508354048,Went to see Chris Evans sweater decent movie aswell KnivesOut KnivesOut ChrisEvansInASweater ChrisEvans,0.16666666666666666,2019-12-07,KnivesOut,positive
9823,1836,2019-12-05 17:28:01,1183,I wasn't that interested in #KnivesOut but gave it a chance purely because I was bored and missed the first showing of 21 bridges.... But what a fantastic movie it was. Definitely worth checking out!,en,extended,False,0,,False,1103940859,1202640782127177728,I wasnt that interested in KnivesOut but gave it a chance purely because I was bored and missed the first showing of 21 bridges But what a fantastic movie it was Definitely worth checking out,0.16488095238095238,2019-12-05,KnivesOut,positive
22883,1414,2019-11-28 19:23:56,1464,"I thought #KnivesOut was great, hilarious while still being a fully functional whodunit with a satisfying ending.

It was only partially ruined by the woman sitting next to me who kept guessing out loud what she thought was about to happen. She got it wrong every time.",en,extended,False,2,,False,455989316,1200133238695563264,I thought KnivesOut was great hilarious while still being a fully functional whodunit with a satisfying endingIt was only partially ruined by the woman sitting next to me who kept guessing out loud what she thought was about to happen She got it wrong every time,0.1625,2019-11-28,KnivesOut,positive
8671,676,2019-12-05 23:11:32,1004,"When the theater crowd applauds at the end of the movie, that's saying something...
I highly recommend #KnivesOut
https://t.co/DM1tdPcJ2Y
@KR_Zolda @FulguroPop @QRetrogaming @Le_Roquefort @SatanosSKM @OrbitalZone_OZP",en,extended,False,0,,False,2732444995,1202727231208017920,When the theater crowd applauds at the end of the movie thats saying somethingI highly recommend KnivesOut KRZolda FulguroPop QRetrogaming LeRoquefort SatanosSKM OrbitalZoneOZP,0.16,2019-12-05,KnivesOut,positive
5362,365,2019-12-07 01:17:03,222,"@rianjohnson please - in #knivesout did Marta drink a glass of champagne?

I have lots of other conspiracy-theory-like questions, because I'm convinced there was even more going on, but that's the big one.  Thanks for the neat film!",en,extended,False,0,,False,1057037279879786496,1203121209648402432,rianjohnson please in knivesout did Marta drink a glass of champagneI have lots of other conspiracytheorylike questions because Im convinced there was even more going on but thats the big one Thanks for the neat film,0.15625,2019-12-07,KnivesOut,positive
7098,2103,2019-12-06 15:16:56,121,"Saw #KnivesOut yesterday, woke up still thinking about it this morning. Haven’t enjoyed a movie this much — or been willing to pay ridiculous theater prices — in a while. Fun story, terrific performances...and yes, of course, The Sweater.",en,extended,False,0,,False,76820943,1202970181804281857,Saw KnivesOut yesterday woke up still thinking about it this morning Havent enjoyed a movie this much or been willing to pay ridiculous theater prices in a while Fun story terrific performancesand yes of course The Sweater,0.1527777777777778,2019-12-06,KnivesOut,positive
20073,100,2019-11-30 03:09:06,51,"I really liked #KnivesOut 🔪! Murder mysteries always interest me but this movie also kept me interested with its subtle and not-so-suble social commentary about immigration, social media, to name a few. Def gonna watch this movie again, I'm sure there's things I missed.",en,extended,False,0,,False,1051358483025559552,1200612689375969281,I really liked KnivesOut Murder mysteries always interest me but this movie also kept me interested with its subtle and notsosuble social commentary about immigration social media to name a few Def gonna watch this movie again Im sure theres things I missed,0.14761904761904762,2019-11-30,KnivesOut,positive
22027,556,2019-11-28 22:55:15,186,"#KnivesOut was fun. The dialogue is very clever, but shout out to @steveyedlin because it’s really pretty too. And I’m a sucker for clever AND pretty.",en,extended,False,0,,False,1103403305785540608,1200186419907575811,KnivesOut was fun The dialogue is very clever but shout out to steveyedlin because its really pretty too And Im a sucker for clever AND pretty,0.14722222222222223,2019-11-28,KnivesOut,positive
15367,391,2019-12-02 23:13:00,56,Just got back from #KnivesOut. What an amazing film! I mean holy s***. Truly a must-see film.,en,extended,False,0,,False,999439516627886080,1201640439096340481,Just got back from KnivesOut What an amazing film I mean holy s Truly a mustsee film,0.14583333333333337,2019-12-02,KnivesOut,positive
23741,773,2019-11-27 23:50:11,4327,"ANYWAY, #KnivesOut really does come down to race &amp; gender virtue signaling. Basically, the villain of this movie is a ""rich white guy"" &amp; the hero is a ""strong, virtuous, woman of color."" Every white person in the movie is played off as a buffoon to varying degrees.",en,extended,False,0,,False,390435355,1199837855557681152,ANYWAY KnivesOut really does come down to race amp gender virtue signaling Basically the villain of this movie is a rich white guy amp the hero is a strong virtuous woman of color Every white person in the movie is played off as a buffoon to varying degrees,0.1421296296296296,2019-11-27,KnivesOut,positive
22074,603,2019-11-28 22:40:39,1260,"The Irishman leads the new cinema releases November 29th 2019
#TheIrishman #KnivesOut #JayandSilentBobReboot #CharliesAngels #CharliesAngels2019

https://t.co/Rkgxqq6x0i",en,extended,False,0,,False,26371287,1200182743612547072,The Irishman leads the new cinema releases November 29th 2019 TheIrishman KnivesOut JayandSilentBobReboot CharliesAngels CharliesAngels2019,0.13636363636363635,2019-11-28,KnivesOut,positive
12474,1493,2019-12-04 15:26:26,100,"This week we review Rian Johnson’s new film: #KnivesOut.

SoundCloud: https://t.co/xET2CU6yzP
iTunes: https://t.co/FBsBRgQru4

#Movies #Film #Cinema #Cinephile https://t.co/K9zxWgMWTz",en,extended,False,1,,False,705816086747414529,1202247799347138567,This week we review Rian Johnsons new film KnivesOut SoundCloud iTunes Movies Film Cinema Cinephile,0.13636363636363635,2019-12-04,KnivesOut,positive
11664,680,2019-12-04 20:46:22,3552,"#KnivesOut-a throwback of sorts to Agatha Christie's works, this is a classic old styled whodunnit set in today's times. Rian Johnson does a swell job here, deserves all the kudos. #KnivesOutFilm",en,extended,False,0,,False,48946742,1202328311776432130,KnivesOuta throwback of sorts to Agatha Christies works this is a classic old styled whodunnit set in todays times Rian Johnson does a swell job here deserves all the kudos KnivesOutFilm,0.13333333333333333,2019-12-04,KnivesOut,positive
21458,1487,2019-11-29 22:02:07,10,"I sit comfortably in solidarity with everyone who took a neck pillow, a plush throw and a box of gummie bears to see #KnivesOut last night and left with an intact crush on @ChrisEvans",en,extended,False,0,,False,1196136649056571397,1200535437158289408,I sit comfortably in solidarity with everyone who took a neck pillow a plush throw and a box of gummie bears to see KnivesOut last night and left with an intact crush on ChrisEvans,0.13333333333333333,2019-11-29,KnivesOut,positive
25477,514,2019-11-25 23:09:36,1076,"With a sharp screenplay, stylish direction from @rianjohnson and an exceptional ensemble, #KnivesOut is an outrageously enjoyable whodunnit with plenty of twists and turns! Every member of the insane cast brings their A-game, but Chris Evans and Ana de Armas steal the show! https://t.co/e3Yrz3GfC4",en,extended,False,0,,False,3077105687,1199102869158412288,With a sharp screenplay stylish direction from rianjohnson and an exceptional ensemble KnivesOut is an outrageously enjoyable whodunnit with plenty of twists and turns Every member of the insane cast brings their Agame but Chris Evans and Ana de Armas steal the show,0.1333333333333333,2019-11-25,KnivesOut,positive
24700,736,2019-11-26 21:40:46,245,So I’m at a #KnivesOut screening at 10:30am on a Wednesday (the first available in my city) and the theatre is 60% full and almost all old people? Like. I’m the youngest here by 30 years. @GraceRandolph is that weird? Does the audience trend older?,en,extended,False,0,,False,1395828313,1199442900150435840,So Im at a KnivesOut screening at 1030am on a Wednesday the first available in my city and the theatre is 60 full and almost all old people Like Im the youngest here by 30 years GraceRandolph is that weird Does the audience trend older,0.1277777777777778,2019-11-26,KnivesOut,positive
